	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10
54749	5.193389339	9.166376269	8.170640661	5.98491285	8.34982569	7.322589779	5.718572603	8.067501049	9.589010639	8.586473909
255324	0	0	0	0	1.0721058	0	0	0	0	1.411317768
284656	6.512192115	6.271763675	3.934110716	3.537308493	5.090688324	3.739329676	0.824564212	2.906659746	2.258307857	1.411317768
2041	9.627407301	8.602462077	7.921416098	8.861679375	9.99242941	9.260578985	9.002676364	10.04027643	8.883085265	9.192865833
1969	11.84405731	10.81155644	11.68305728	11.2836917	9.467046092	10.77761714	7.134968384	9.45042566	9.251069071	10.33292797
2042	3.275096468	3.501783058	0	4.636491219	3.123964106	5.720757277	7.414661561	0.857821792	5.207533695	5.229376425
2043	4.889755824	4.766409645	7.555685037	8.342552079	6.69398589	7.93672862	8.449134198	4.413370675	6.505843305	8.435579426
2044	0	0	4.063011031	0	1.0721058	0	0	0	1.940429889	0
285220	0	2.062743429	5.545792345	6.572351588	1.68036937	1.729705026	2.279501011	0	0	4.386604044
2045	1.452120959	1.37233924	6.574187813	6.724848056	9.212038395	8.849347861	6.214241398	3.72084755	6.313320234	5.801463929
2046	0	1.758431108	6.206664711	1.218037159	4.526738658	0.825541427	0	0.857821792	0	0
2047	2.160984708	2.313884328	10.15065398	3.693353136	4.456030722	3.653404021	2.279501011	1.781149852	4.01231837	6.242007929
2048	6.916377515	7.299249238	11.66920145	10.06692065	8.506741168	8.576276478	5.653765137	7.767501199	6.815533162	9.203058456
2049	5.158749028	6.385803743	10.49571225	6.942700988	9.987737252	8.759663192	11.50719594	7.153283481	7.948245736	10.06993157
2050	10.5732395	9.937437383	11.16714928	8.167278135	11.01188911	11.3491275	10.49926271	9.827171826	10.59161612	11.56235525
2051	6.512192115	4.488637114	8.529709305	9.762172721	6.985148594	6.303640124	3.122689282	5.705366976	6.753635287	8.535759434
2052	11.28828934	12.24502598	11.03194727	11.14946579	14.96851097	14.20278183	13.00085151	13.04837606	12.30104214	13.78922965
2053	8.622890828	5.532410476	8.490134464	8.576055726	9.162935321	8.190415844	7.897670628	9.208421665	9.802754802	9.616975892
79852	6.512192115	3.691154458	6.438198022	4.189144553	5.136626164	6.345341372	2.279501011	1.781149852	2.930264245	8.282501893
253152	6.173539231	2.313884328	6.028695117	3.163112244	4.456030722	1.347325492	4.545925137	4.956841927	4.508409636	3.657445651
9852	8.79346773	5.976505698	9.444423365	9.507379409	4.890733647	5.677877466	3.895128091	5.563884177	9.275501352	7.608741984
7957	6.368020971	4.634198274	8.059151367	5.68363751	6.288681545	6.501045774	6.32937479	6.079218087	6.16903306	6.755607334
29924	12.11670271	12.70199186	12.3925091	13.71495631	12.42822252	12.07859259	11.95301873	12.13120477	11.92180472	11.75721535
22905	9.87154167	11.66563184	10.61089297	11.00052499	9.887183595	9.06852921	9.334417212	9.812909701	10.17393942	10.28094878
55040	9.333372745	4.902155603	7.557655155	10.3900064	9.644466501	10.04837121	9.680506687	9.841294181	9.386217316	9.735475298
2057	8.993768886	7.077134023	9.325337615	9.471470378	6.597911016	7.228187614	6.856494004	8.497542113	8.502192939	7.778826873
2056	1.452120959	0	1.280124892	0	1.0721058	1.729705026	0.824564212	0.857821792	0	1.803061675
83481	11.11505269	6.927833654	11.33211652	11.45840523	9.287793861	11.65228956	8.880551154	9.164165533	8.447724649	9.810724893
8475	8.288241348	9.998363501	9.030982398	9.093422847	8.559297927	9.738268278	10.04023272	8.762488015	8.619135655	9.986827442
2058	10.72596971	12.15967563	11.31361189	11.08398538	12.0652324	12.57199692	12.9320646	10.82379338	10.83743919	11.40480809
58513	9.425492664	10.32645072	10.40285975	10.0775843	9.786316519	9.490142288	9.698021873	9.426780719	9.712907657	9.826634125
2060	10.53154395	9.372359267	9.377830214	10.04897096	8.88870642	9.649824879	9.753198694	9.746244231	9.724247629	9.791939716
54869	12.02682599	10.87273751	10.39981196	12.42617367	10.95292823	10.12419616	9.859994543	10.59136891	9.629206696	10.06546918
64787	11.85728179	12.58952541	10.80654962	11.58774147	11.63162981	11.70229136	10.34873579	11.21252994	10.67328902	11.3563127
79574	8.218563236	2.313884328	0	1.218037159	3.123964106	2.031677496	0	7.900974855	5.898609852	6.092120735
2059	9.98587153	7.201406462	7.139551352	8.276210964	8.524127946	8.960862947	8.802980925	9.912338493	9.868475032	9.545076638
94240	9.621059717	7.224581531	7.806434266	8.95716358	6.40586816	7.206702801	5.675694573	7.331208076	6.187878573	7.639088871
85465	9.644704425	10.09224669	9.400330638	8.848996553	9.695120912	10.25661855	10.20997844	9.298540102	9.661587685	9.524074257
8288	0.901571685	1.758431108	2.747236999	0	1.0721058	0.825541427	2.029982866	2.741229664	1.532117437	3.559296014
1833	1.452120959	6.0301065	0	5.253055144	1.0721058	4.168994965	0.824564212	0	1.532117437	1.803061675
26284	10.65006695	11.00800226	11.02997735	10.81861397	10.88558123	10.67913698	10.91385886	10.93152905	10.74661836	10.69184121
51752	11.44488278	10.08804073	9.497538321	11.0578984	9.976871102	9.977208073	9.82739479	10.8869898	9.447124357	9.641557047
64167	12.53672614	6.17989914	9.862637358	7.544395741	9.367013668	6.905915245	8.787960331	7.233351243	11.12340748	11.48719163
3266	1.452120959	0	7.1827489	0	1.68036937	2.281253134	0	1.392152534	2.258307857	1.803061675
55914	10.91165204	10.20353509	8.87958325	9.630771661	9.788116663	10.61167645	10.73288656	10.84497467	10.74661836	10.70982384
2064	12.6488085	11.84830863	13.33608808	12.8908655	12.53392287	11.85775738	11.97860161	11.84553815	11.61222905	12.27598077
2065	11.6464962	10.95932787	8.741948591	9.922578457	10.35260075	11.28494466	11.71437033	10.96826143	11.47272109	10.67802295
2066	0.901571685	1.37233924	9.519355352	6.182255292	6.328811337	7.168492616	6.866061049	9.7214699	8.908871138	9.98032326
23085	9.779069586	11.06260961	10.04731876	10.12804215	10.27127638	10.10611573	9.901291405	10.43338034	10.38258512	10.30575431
26059	1.452120959	2.878823414	5.996775131	2.656496371	5.181146292	1.729705026	1.728138203	5.933423923	5.728848381	4.49676911
2067	10.28315875	8.906123359	9.612157661	10.29370637	10.20959982	9.585926793	9.910798158	9.728615435	10.65174838	10.5437498
2068	9.741920454	9.283709065	9.627195149	9.851993373	9.90265428	9.024497822	9.799705948	8.956380223	9.203707959	9.857858485
2071	9.447183674	10.7489981	10.71264986	9.938265352	9.946419447	10.72658969	10.00884652	10.02123027	10.01944742	10.10187761
2072	7.045228892	7.702855596	7.154095062	5.98491285	6.985148594	7.442719612	7.408127601	7.469881093	7.412334424	7.596421613
2073	10.27073333	9.303288733	8.45532722	9.429048691	9.858342556	10.01538271	9.510970817	10.09058645	9.996916327	9.693682091
54821	6.027598631	7.912413947	6.698456037	6.612013313	5.629694667	7.480638352	8.218388383	7.840901892	6.550211158	7.662916131
2074	7.356742461	8.080741861	7.237859087	7.573616894	7.436153509	8.30753053	7.818381496	7.963724955	7.878907996	7.236103191
1161	6.728392656	7.185746646	6.059924127	6.688208339	6.826023429	7.308602969	7.036730797	7.476477281	7.388094801	7.008997744
2069	8.104890146	3.283744017	1.94751655	1.868884273	0	1.347325492	1.728138203	1.781149852	4.01231837	1.411317768
2077	10.55504173	10.5003118	10.95409239	10.32735009	10.55117828	10.81396376	10.35299461	10.37897269	10.49277883	11.19561723
57222	12.24427297	12.50568715	12.72027481	12.45610721	13.69540324	12.58981652	13.74427311	14.04531325	11.95724794	12.51646122
51290	8.993449631	9.494967756	7.0176035	8.836786983	8.878603661	9.21444104	9.260171537	9.619376693	9.696551344	8.737166543
51614	12.33238627	13.05861502	13.81302243	13.30874979	13.8472036	12.79764509	12.86893214	12.8633835	13.11016674	13.02733893
2078	6.484487804	4.962951515	5.631436099	7.274692169	6.496740354	7.517585934	8.550515551	7.119969275	9.095092627	9.138670118
2079	11.2116813	11.48629429	10.65246086	10.91986108	11.61954814	12.30086376	12.28510651	11.64825574	11.7461985	11.68013879
90459	8.669770889	11.90499668	6.389861034	7.671843904	8.648251511	9.910477842	9.034842422	9.291188431	8.888855556	8.418184887
112479	8.213720059	8.12472722	5.423386561	6.582968401	6.774503763	8.25178867	7.834649914	8.543182657	8.500271858	8.042737895
79033	9.926625419	10.15510333	11.67362457	10.5869667	10.91058652	10.41600684	10.44842526	10.66900231	10.97195202	10.95388549
157697	7.991364246	7.868949691	7.417852515	8.187109046	7.62389173	7.505374909	7.204491916	7.559585879	8.034063812	7.765518171
27248	9.949603798	9.907915447	8.71277253	10.12804215	10.07879807	10.18287848	10.19210932	10.02123027	10.24314363	10.15008959
10613	10.16562232	10.34419336	9.991724348	9.401020924	10.15471623	9.845362869	9.691310297	10.33700322	9.716156681	8.826904351
11160	10.08835576	9.531046482	9.157346935	10.50243613	10.46715056	10.35254624	10.84839916	10.56608106	10.56919723	10.36050102
114625	6.841914011	6.452756853	9.441462108	7.952359195	8.222479528	7.606015753	6.628165541	8.110540207	7.809114709	7.317468692
57471	4.055282436	2.71393771	0	3.362301553	8.157115479	5.633681132	11.3571149	6.99691068	8.874386632	7.627026755
79956	10.74250389	10.20143403	9.598584245	12.05720533	9.797495363	10.26908611	10.68471821	10.04955113	9.949487222	9.04947585
2081	4.504709366	5.651200977	6.059924127	6.87910411	6.79770821	6.839373877	6.056061064	5.705366976	5.314297736	6.109565331
10595	4.198580587	2.062743429	5.019194836	6.572351588	7.299758427	7.505374909	0.824564212	4.4673447	1.532117437	6.733275695
56605	7.280899726	6.256854041	5.861531126	5.036951634	5.422784672	6.091308434	5.800685097	4.918600905	5.565524064	6.226101944
30001	10.1818856	11.13217549	7.671414394	9.239475137	8.755193041	10.81458247	10.80677942	10.16188504	9.08507485	8.106896848
121506	4.889755824	9.323107242	4.063011031	11.29058268	7.034515072	5.842242216	2.029982866	6.931207911	7.215168943	7.97511655
10961	11.796265	12.58318899	10.91299626	12.25001012	12.85268758	11.82404798	12.16961624	12.01764713	12.40787897	12.1356308
23071	11.13635034	11.33168137	9.113369986	10.07935398	10.83161539	10.81272555	10.61655381	10.90243451	10.98816943	9.800020429
54206	6.997022498	11.194634	8.177775309	9.814108486	8.892058245	9.896519503	10.48225598	10.22199631	9.560372579	9.088969723
405754	0.901571685	0.843501526	2.747236999	1.868884273	1.68036937	2.031677496	0	0.857821792	1.940429889	2.110864324
90952	8.490049803	7.489838329	6.794415866	9.467394836	7.973126776	9.074740632	7.388346268	8.344858227	9.639510928	10.08874426
114799	8.80751142	9.551046642	8.702914798	8.790005011	7.647882898	8.837220137	8.854354156	8.919896898	9.067374662	8.586473909
157570	6.786269628	7.104792672	3.459431619	6.795450077	5.919742894	8.235469071	7.811168511	7.271777679	7.379923282	8.149684127
2098	9.926625419	10.60262696	9.094643301	9.006361427	9.930207612	10.54613096	10.68436677	10.51653772	10.3027102	10.38309923
51575	7.750939406	8.160898009	6.414231958	7.323290798	6.783338782	8.099921618	8.184378494	7.463255427	7.868725035	7.787360631
11082	4.265226838	8.777208622	6.88438912	9.236306051	6.021193203	5.335647605	7.292266409	4.038664438	7.346767235	5.864468464
9700	8.366292048	10.15409785	9.997784383	9.174733726	8.233090911	9.706925913	9.532158357	9.272359648	8.765693527	9.78109443
339768	3.717298052	1.37233924	9.530545625	6.988624479	4.836095813	3.739329676	0.824564212	2.087259152	3.511822218	8.810998275
284729	2.160984708	3.501783058	9.408481327	3.693353136	2.928881927	2.990918566	2.029982866	3.426023167	2.930264245	2.579976597
83715	10.38565277	7.972970025	10.79615556	10.33625794	11.58682684	10.92126367	12.02658022	11.54849134	10.87716801	10.18650477
2099	10.68243381	6.399446274	8.443535791	6.424260365	13.96458157	12.44208991	12.58379049	13.55613082	12.61635257	13.23345124
2100	5.682213702	6.747586119	3.63559189	4.473799897	3.123964106	4.59490679	2.988975468	4.710547483	4.567168175	4.948390595
54845	10.58551684	10.98387033	7.860643791	10.44044792	9.504756632	11.01306936	11.69504211	10.79966896	11.11543192	9.554660409
80004	10.05460432	10.98273802	9.217438428	11.22014576	10.34405973	10.71867834	10.77982751	10.43168428	10.51719911	9.731255721
2101	10.25953897	9.759785677	9.787669327	10.15346463	10.17961704	9.841725197	9.29068496	9.959007346	10.0950214	9.925975986
2103	2.41692079	0	4.660249813	0	0	1.347325492	0	1.781149852	0.960585845	0.871764811
2104	0.901571685	2.313884328	6.794415866	7.062056934	5.597203387	6.924376661	8.188197151	8.278470367	6.428721953	8.199407826
80712	0	0	1.280124892	0	0	0	0	0	0	0
23344	11.22167943	11.55570818	12.36307876	11.598888	11.47448796	11.91369086	12.32662548	11.0188425	11.10555486	11.51118055
57488	11.06390526	10.98726188	10.06666588	9.773147945	10.35138363	10.22071447	10.79743465	10.38161065	10.40490493	10.35686282
83850	6.484487804	2.878823414	6.234303956	5.98491285	4.779307004	3.970098986	3.73727574	0	4.246058393	5.130309026
54465	8.385143246	7.457599216	7.224690529	5.75623339	7.279424864	7.793436841	7.503160276	8.232451148	7.827257585	7.674683089
2107	11.152945	11.42467246	10.48136696	11.33791911	10.9081054	11.89801331	11.55085691	11.07967271	11.12951273	10.82979178
2108	10.1990333	10.06488986	8.345563591	10.21109752	10.15889631	10.47824643	11.0354303	10.27403506	10.57828701	10.053126
2109	11.03971876	9.687958593	11.17340943	11.48200946	11.68284508	10.64823263	11.24517743	10.99893696	10.32416243	10.48769415
2110	8.350033512	7.543965209	6.985435535	8.827972366	8.264466058	8.924342512	9.256284183	8.709244792	8.387862241	8.513653782
23474	10.69114826	8.833238623	7.691494384	9.715051656	9.900475748	10.51272526	9.925365134	10.52991658	9.91433131	9.950129368
55500	10.26971918	10.24379211	7.381234047	8.38323426	8.706525372	9.162896813	9.296003511	10.51573748	10.93059262	10.02122194
55224	5.292575635	9.238354817	10.70896065	7.198578623	9.123553947	7.370502591	9.168427679	8.058736968	8.158701573	9.24114755
2113	10.98268661	9.483805703	7.001609735	10.5643997	8.029002802	9.836860657	9.529150578	8.967496613	10.21241188	9.977950878
2114	11.03912372	9.587256965	9.981567282	9.805581378	12.40289308	10.92068907	10.98528289	9.862851344	11.43870579	11.93407164
2115	6.786269628	5.556965805	4.886130642	6.973478112	6.881038076	6.024423852	5.218684313	5.588450804	6.130589095	7.64508268
2116	4.055282436	2.71393771	6.935796809	4.636491219	5.563966521	3.820424072	3.818359765	4.87932348	5.092232814	4.599109469
440695	0.901571685	3.026800059	4.063011031	3.834165097	3.123964106	4.499629068	3.245054451	0.857821792	0	2.579976597
2117	5.260266587	7.201406462	8.395381182	7.594755295	7.093939349	7.842799112	7.036730797	5.682730592	5.05165487	6.61611358
2118	8.753402633	11.17890034	7.154095062	6.612013313	7.72508877	9.487040704	10.05139766	6.987706276	6.008695286	7.232445871
2119	8.486388169	10.58706424	8.789300839	8.422801068	9.187695755	10.39050508	9.21783341	7.38828685	6.766229406	8.379162597
2120	10.43533752	9.418311194	8.191940606	9.456542313	10.26223864	10.33207113	9.46920874	10.20819277	10.44069925	10.04067631
51513	10.14032391	5.482012491	5.40696517	8.300689341	6.972537579	6.372487255	3.895128091	7.449911277	5.828286301	6.553761367
132884	7.440811874	4.382736412	7.946697529	5.39623143	7.339584594	4.768438428	6.08911463	4.838941685	5.987341333	7.850971275
2121	7.960072617	11.06221833	8.744064868	7.471664648	8.967745881	8.863361158	7.611443155	6.444344054	7.442465006	9.329345187
2123	8.272208461	6.553812043	3.258729962	7.771533047	5.866213162	4.640285432	4.395494721	6.375857885	6.16903306	6.363307769
2124	9.358391646	7.384029942	3.459431619	9.210700319	7.093939349	5.782778103	5.490172179	7.915609931	6.920667266	7.558817878
115704	9.222442818	8.983743809	8.835148152	9.630771661	9.374222252	9.642874102	9.343006672	9.168245388	8.312586673	9.184659418
7813	7.636020592	6.889680392	7.417852515	7.449066911	7.248377336	7.857284353	7.388346268	8.164637464	8.435948981	8.136980349
51466	11.44653054	9.935097703	10.9634122	11.47194062	10.96332232	10.50609124	10.81852985	10.25881098	11.73543075	11.24676767
645027	6.957263429	0	4.576346779	1.868884273	3.123964106	2.990918566	0	0.857821792	0.960585845	2.933383791
2125	10.93102474	10.68290656	9.840328368	9.298399883	10.9163593	11.60013355	10.52062173	10.30215452	10.02992974	10.91410905
2128	0	0	0	1.218037159	0	0	0	0	0	0
344191	0	0	0	0	0	0	0	0	0	0
2130	12.41542637	11.97869448	12.22826041	12.00716207	12.29687922	12.52230035	12.5117178	12.42962663	12.54369055	12.58158444
161829	0	1.37233924	3.025542685	0	0	0.825541427	1.34596403	1.392152534	0	1.803061675
55218	8.953590309	9.680994135	8.707852256	8.078048307	9.262118107	9.220056134	9.426201635	9.22025957	9.325287463	8.931142004
54932	8.243570551	9.65706026	9.851525906	8.348434717	8.91859703	9.240459832	8.301825851	8.397939406	8.906028628	7.715128726
9156	6.977279923	8.393404187	7.441758175	7.062056934	7.717551681	9.673210124	9.139135111	7.866236657	7.428271389	8.662310194
55763	10.21070519	8.790211634	8.326429487	8.663591192	8.787949234	9.331461594	9.287128489	9.506285363	9.606624885	9.205088466
55770	9.416357792	10.06595958	10.14155975	9.561558891	9.123553947	9.572923386	10.65085869	9.670607391	9.874303783	9.026058607
90332	5.706400699	5.199664493	6.206664711	7.426998497	6.183184764	7.176216043	5.800685097	5.749603987	6.975924757	7.208361183
283849	7.348851176	5.038128856	6.404777126	8.023868545	6.759314319	7.113238958	5.618655661	5.715885136	7.074710934	6.528044589
11336	10.51623356	9.931581126	11.39316057	11.43094743	10.80962811	10.5836382	10.81668082	10.10980519	10.39378824	10.70122016
60412	10.49469591	10.27927163	10.98594359	9.360844232	10.86269973	9.950434878	10.69178321	10.06236622	10.63603546	10.33663621
10640	9.570896631	9.999214898	7.851749041	8.802914707	8.583383313	9.756710924	10.07117809	9.736660173	9.733897114	9.612394338
23233	5.123260609	7.104792672	6.234303956	5.484350845	5.866213162	6.829612388	6.535278488	5.461214213	5.445372474	5.322075964
54536	8.17155913	7.77265306	6.849069762	7.449066911	7.227301139	8.546790304	9.032720205	8.387478435	8.435948981	7.6209573
